Date,TCS,INFY,WIPRO,HDFCBANK,ICICIBANK,SBIN,RELIANCE,LT,HINDUNILVR,ITC,MARUTI,SUNPHARMA,BHARTIARTL,TATASTEEL,NIFTY50
2021-01-04,1641.13,1355.2,587.07,3134.45,835.04,365.77,4147.97,3495.8,546.45,188.83,12954.05,1198.95,379.2,315.36,14385.36
2021-01-05,1659.59,1378.21,585.2,3163.56,844.76,368.14,4267.28,3517.94,547.36,188.76,12966.67,1209.48,384.92,317.56,14504.97
2021-01-06,1666.19,1383.63,588.42,3178.56,856.92,388.97,4337.03,3555.08,559.51,190.96,13136.0,1227.3,405.68,327.03,14705.52
2021-01-07,1649.24,1361.28,582.7,3140.67,856.79,384.49,4284.16,3426.31,561.79,190.08,12633.68,1215.69,397.52,322.18,14559.11
2021-01-08,1646.78,1343.8,594.85,3207.07,868.93,397.71,4331.89,3389.08,574.95,189.64,12832.89,1235.22,406.92,321.16,14682.36
2021-01-11,1602.74,1338.7,609.62,3218.55,895.35,407.1,4399.62,3410.68,585.0,195.74,12968.16,1258.03,409.04,313.82,14776.59
2021-01-12,1587.44,1319.52,628.86,3216.71,898.59,400.92,4457.5,3442.08,606.24,195.61,12552.69,1245.06,401.86,315.15,14783.24
2021-01-13,1614.23,1343.04,627.01,3319.48,953.26,406.2,4621.74,3445.74,607.04,192.42,12617.39,1237.99,409.9,336.88,15036.98
2021-01-14,1600.18,1306.96,613.61,3330.45,949.88,412.1,4621.55,3457.88,616.93,190.36,12410.66,1209.93,413.67,335.8,14995.81
2021-01-15,1621.42,1318.57,617.47,3366.47,986.99,414.14,4603.87,3444.4,636.85,188.66,12469.47,1190.49,421.19,329.37,15091.03
2021-01-18,1592.09,1325.12,614.37,3328.91,970.29,404.26,4587.17,3310.25,623.86,184.86,12397.22,1160.6,428.13,324.37,14944.07
2021-01-19,1582.84,1318.33,624.06,3400.73,983.79,406.42,4516.49,3220.59,629.86,184.35,12103.33,1186.92,420.66,310.91,14911.15
2021-01-20,1617.21,1360.46,638.24,3486.72,1020.63,434.95,4558.98,3243.55,644.35,189.18,12446.23,1207.06,426.24,316.94,15207.39
2021-01-21,1607.43,1348.12,629.92,3467.78,1017.82,432.13,4614.19,3267.13,642.49,186.85,12545.63,1191.88,427.79,311.81,15169.36
2021-01-22,1620.09,1408.7,639.82,3574.66,1064.02,439.85,4494.95,3322.56,652.96,189.08,12334.54,1232.64,425.05,333.89,15382.61
2021-01-25,1641.23,1443.82,650.63,3638.69,1057.12,438.24,4638.99,3369.9,647.0,188.41,12250.83,1244.65,423.69,343.39,15512.66
2021-01-26,1648.06,1419.01,662.33,3615.9,1061.81,444.69,4701.54,3357.32,651.59,188.85,12359.03,1245.17,424.23,334.56,15529.74
2021-01-27,1648.56,1424.02,683.15,3657.09,1060.19,442.01,4806.61,3343.94,650.43,187.24,12205.18,1266.28,410.69,340.34,15572.72
2021-01-28,1643.17,1407.35,688.04,3628.86,1036.4,426.4,4886.46,3362.93,644.48,188.72,12121.81,1305.11,398.95,333.18,15499.36
2021-01-29,1628.7,1389.8,694.05,3626.96,1021.31,425.18,4872.09,3329.06,642.61,187.51,11863.27,1283.03,398.51,328.77,15412.5
2021-02-01,1657.26,1402.33,689.82,3612.82,1039.95,416.09,4997.19,3241.81,647.1,184.54,11842.39,1223.87,414.7,334.25,15472.02
2021-02-02,1676.95,1404.7,683.45,3662.9,1037.57,418.39,4939.0,3273.21,632.59,179.11,11598.93,1236.15,406.9,332.43,15425.08
2021-02-03,1723.55,1427.62,680.13,3753.57,1020.07,419.94,4893.48,3360.74,639.38,182.16,11609.76,1249.83,401.13,326.01,15503.17
2021-02-04,1769.16,1529.98,701.8,3918.67,1061.86,436.99,5079.07,3401.44,647.5,189.73,12041.3,1293.31,422.17,339.8,15977.55
2021-02-05,1807.13,1572.01,716.23,4070.42,1086.14,441.35,5166.35,3432.34,640.75,191.91,12316.64,1330.88,431.43,342.78,16217.32
2021-02-08,1791.21,1583.4,704.1,4006.88,1075.33,434.32,5148.82,3312.56,634.33,188.56,12414.23,1326.38,440.57,332.44,16102.1
2021-02-09,1767.94,1558.39,685.92,3960.66,1048.64,415.02,5132.8,3288.29,639.71,185.6,11931.16,1322.88,442.73,337.37,15953.93
2021-02-10,1816.11,1625.39,696.27,4146.23,1092.56,438.47,5269.76,3341.41,659.34,189.0,12546.91,1334.47,457.48,342.94,16370.24
2021-02-11,1866.4,1621.58,713.41,4281.65,1130.35,457.23,5448.65,3355.41,689.21,193.38,12565.42,1349.3,470.95,339.63,16682.21
2021-02-12,1817.27,1596.08,711.72,4306.45,1123.69,454.14,5449.8,3401.09,679.97,190.7,12309.83,1337.77,461.45,334.14,16563.35
2021-02-15,1840.19,1570.15,692.03,4230.47,1127.46,446.57,5398.84,3353.99,677.1,191.83,12502.38,1357.1,458.46,345.09,16525.54
2021-02-16,1843.3,1527.71,710.77,4193.67,1129.98,443.64,5666.14,3305.15,675.32,188.18,12531.41,1344.8,450.44,344.84,16530.23
2021-02-17,1847.18,1524.6,690.42,4204.08,1112.01,445.87,5571.4,3367.73,672.11,187.79,12762.94,1328.06,442.49,348.69,16486.61
2021-02-18,1804.73,1480.6,657.92,4209.72,1088.04,434.28,5397.33,3314.26,662.07,185.14,12258.79,1294.09,435.45,342.16,16206.0
2021-02-19,1783.56,1466.39,672.42,4116.8,1034.25,417.1,5382.68,3255.78,663.06,184.74,11940.81,1271.53,422.34,338.83,16003.24
2021-02-22,1769.16,1432.16,672.97,4056.93,999.32,422.12,5398.48,3278.65,657.94,184.65,11861.23,1263.44,417.79,332.59,15892.52
2021-02-23,1750.55,1425.42,668.31,4000.25,982.74,418.03,5149.7,3277.78,645.33,181.44,11222.92,1260.77,398.68,317.3,15616.78
2021-02-24,1754.12,1386.94,660.94,3994.42,985.61,418.84,5172.59,3263.6,675.71,183.14,11179.54,1271.86,391.92,319.33,15641.12
2021-02-25,1769.41,1392.66,669.96,4009.09,990.87,416.0,5239.03,3237.59,684.05,181.53,11213.11,1264.71,397.23,320.39,15700.54
2021-02-26,1744.25,1399.94,658.33,4051.21,968.96,408.41,5348.43,3243.3,681.11,185.15,11181.21,1274.73,401.51,310.14,15688.56
2021-03-01,1729.76,1393.8,638.35,4123.17,990.73,417.96,5435.14,3297.05,681.78,182.47,11149.54,1252.73,411.87,314.91,15770.89
2021-03-02,1682.37,1382.27,642.09,4199.11,978.71,420.89,5376.89,3428.83,685.95,182.63,10910.0,1270.85,409.87,307.26,15739.38
2021-03-03,1725.9,1418.97,671.29,4385.13,1021.25,450.0,5509.28,3518.6,714.7,186.1,11166.23,1288.51,421.5,313.51,16153.44
2021-03-04,1772.16,1458.55,696.45,4331.76,1020.84,446.03,5596.83,3651.87,700.17,188.22,11659.81,1307.02,423.94,330.84,16330.44
2021-03-05,1705.39,1422.37,669.17,4404.02,1017.19,439.52,5631.0,3665.53,704.54,191.55,11461.39,1343.32,432.7,327.13,16288.96
2021-03-08,1685.57,1410.84,661.32,4503.26,1018.26,446.19,5595.32,3709.81,724.28,196.96,11533.71,1375.47,438.06,328.59,16386.52
2021-03-09,1745.43,1476.84,687.69,4601.05,1045.97,460.82,5710.46,3853.11,740.85,199.42,11611.85,1434.35,445.88,338.14,16746.81
2021-03-10,1732.36,1442.04,681.28,4542.09,1023.12,471.45,5439.41,3807.73,731.26,194.35,11800.74,1468.9,439.45,335.43,16568.31
2021-03-11,1751.77,1489.98,693.64,4647.76,1067.4,494.88,5495.55,3812.76,735.32,193.28,12105.01,1477.25,456.44,339.89,16830.71
2021-03-12,1716.77,1474.17,691.1,4556.46,1042.09,476.94,5414.46,3689.69,725.59,194.59,11846.82,1441.48,437.75,328.23,16561.29
2021-03-15,1773.77,1542.47,713.58,4620.39,1038.07,472.66,5350.61,3775.58,741.88,195.26,11950.67,1440.59,427.67,333.46,16705.72
2021-03-16,1786.76,1590.24,750.01,4678.21,1064.63,484.59,5433.38,3817.37,786.09,198.92,12362.36,1469.74,449.74,338.39,17041.66
2021-03-17,1698.62,1520.24,709.98,4450.45,1023.55,446.8,5261.39,3759.19,758.41,192.53,12208.25,1402.26,430.44,339.71,16519.42
2021-03-18,1704.62,1514.31,700.9,4365.96,1017.93,435.41,5309.77,3798.91,744.86,193.09,12620.97,1383.43,436.63,352.37,16518.22
2021-03-19,1735.04,1517.75,728.26,4341.94,1029.76,441.08,5428.83,3756.51,738.96,194.45,12658.4,1387.39,441.19,340.46,16589.12
2021-03-22,1773.85,1546.04,750.12,4430.22,1063.94,446.29,5661.04,3810.14,744.58,196.07,12906.79,1419.09,454.89,363.85,16928.4
2021-03-23,1741.76,1541.72,742.28,4497.6,1095.49,454.43,5704.89,3882.33,759.71,201.42,12980.8,1418.97,448.65,374.42,17052.79
2021-03-24,1739.82,1537.18,746.65,4531.74,1100.69,461.02,5809.45,3863.96,770.24,201.53,13293.16,1422.67,458.94,364.07,17137.08
2021-03-25,1761.25,1553.62,756.1,4555.06,1120.18,473.68,5882.33,3974.75,770.95,202.56,13559.17,1457.0,471.96,364.77,17320.48
2021-03-26,1724.22,1524.74,722.24,4518.65,1103.15,456.63,5733.44,3912.52,747.84,196.07,13218.4,1414.8,454.41,363.17,17005.05
2021-03-29,1754.62,1530.5,716.7,4502.21,1127.07,444.28,5768.1,3838.08,757.25,196.79,13026.63,1442.27,437.35,369.06,17021.45
2021-03-30,1777.64,1584.32,734.79,4533.81,1120.88,454.68,5947.51,3887.09,762.17,204.67,13463.87,1465.93,445.62,369.3,17263.06
2021-03-31,1809.13,1596.86,737.92,4602.68,1143.18,467.39,5979.9,3908.22,760.51,206.98,13633.9,1494.04,441.77,374.86,17413.32
2021-04-01,1820.05,1621.4,749.02,4661.56,1126.34,476.88,5900.81,4040.28,763.75,204.83,13575.36,1468.56,450.97,371.65,17464.4
2021-04-02,1786.97,1614.66,741.46,4683.36,1120.85,483.66,5818.33,3959.82,752.17,205.12,13358.23,1487.69,438.86,366.36,17351.62
2021-04-05,1773.81,1636.74,749.86,4726.58,1136.5,497.08,5809.36,3880.42,766.67,207.17,13910.24,1465.65,446.59,373.85,17482.26
2021-04-06,1799.01,1664.56,753.33,4681.94,1121.75,478.23,6011.74,3800.38,759.3,208.1,13978.13,1448.0,447.78,367.74,17483.8
2021-04-07,1791.51,1668.84,740.62,4762.93,1136.59,478.28,5998.16,3874.32,769.11,208.95,13878.24,1469.97,448.82,387.87,17594.38
2021-04-08,1791.01,1710.2,751.29,4739.55,1187.17,470.79,5803.87,3676.43,797.47,214.5,13950.23,1468.5,449.08,376.31,17610.3
2021-04-09,1839.4,1779.3,758.61,4859.66,1220.74,479.81,5822.3,3719.53,800.29,218.78,14170.41,1480.5,453.49,379.91,17856.86
2021-04-12,1834.07,1793.12,757.06,4831.44,1189.04,470.57,5910.16,3719.5,791.14,216.76,13784.49,1499.72,458.9,380.36,17808.39
2021-04-13,1843.12,1778.66,751.85,4778.42,1173.52,462.83,5998.67,3818.51,781.21,215.8,13860.91,1422.44,457.0,390.18,17774.21
2021-04-14,1841.27,1793.73,754.44,4584.59,1117.8,451.53,5908.41,3623.06,754.75,215.79,13675.11,1328.09,454.96,373.36,17451.83
2021-04-15,1814.71,1806.83,743.12,4545.31,1095.54,426.45,5895.19,3594.74,744.05,214.79,13195.29,1329.71,446.69,363.91,17259.22
2021-04-16,1829.02,1794.23,756.1,4579.25,1111.58,431.32,6051.04,3680.03,764.65,216.03,13467.09,1379.44,456.72,390.04,17518.58
2021-04-19,1834.99,1771.99,744.2,4450.52,1087.08,419.53,5985.01,3700.19,757.5,213.6,13396.22,1324.61,454.78,389.55,17340.36
2021-04-20,1838.38,1769.24,745.64,4358.71,1069.45,407.58,5949.88,3599.39,755.69,212.06,13079.33,1328.14,447.86,378.1,17176.87
2021-04-21,1865.73,1817.47,753.94,4426.15,1098.82,423.94,5987.64,3676.04,756.27,211.28,13376.46,1319.72,451.57,390.37,17390.84
2021-04-22,1861.53,1820.44,738.58,4360.84,1110.78,414.84,5887.36,3620.87,743.39,212.24,13387.26,1304.45,450.81,397.29,17301.68
2021-04-23,1929.39,1858.41,783.29,4475.05,1178.1,446.51,6017.96,3660.59,745.86,210.81,13529.75,1361.02,460.76,396.08,17672.42
2021-04-26,1954.63,1853.18,809.57,4466.49,1198.47,453.04,6103.85,3731.56,755.51,216.79,13558.77,1361.89,445.9,416.77,17830.91
2021-04-27,1987.4,1869.31,822.14,4571.61,1225.15,452.35,6078.99,3687.52,760.9,212.49,13635.95,1337.16,438.08,397.86,17853.63
2021-04-28,1972.33,1858.77,831.45,4571.13,1235.03,462.65,6115.14,3652.2,767.46,218.28,13684.91,1357.76,444.37,395.08,17925.6
2021-04-29,2006.69,1872.59,846.15,4581.06,1245.7,475.36,5974.13,3713.75,779.13,218.35,13750.97,1348.1,439.89,399.96,17998.01
2021-04-30,2104.63,1960.23,869.41,4756.38,1316.83,485.16,6144.3,3763.92,793.9,220.33,14087.78,1362.54,448.76,410.89,18441.19
2021-05-03,2149.89,1971.73,875.84,4753.42,1357.8,499.89,6077.44,3789.1,790.6,221.51,14554.81,1331.06,441.46,417.9,18543.67
2021-05-04,2135.48,1967.89,871.42,4622.15,1335.92,475.6,6019.8,3677.85,804.87,219.99,14508.34,1316.21,443.88,418.66,18391.07
2021-05-05,2098.58,1938.95,834.21,4611.48,1383.22,479.04,5940.16,3533.34,794.15,219.75,14248.72,1272.85,440.92,416.26,18254.78
2021-05-06,2095.3,1940.15,835.43,4524.68,1359.51,471.63,5876.78,3404.75,802.03,216.5,14170.54,1252.24,431.28,408.7,18092.34
2021-05-07,2067.09,1981.8,835.61,4627.31,1354.21,477.39,5818.08,3379.22,793.61,214.52,14053.38,1307.5,455.03,397.08,18143.17
2021-05-10,2103.94,1971.84,812.01,4619.96,1372.49,486.72,5881.65,3366.69,792.42,216.74,14558.83,1290.85,464.46,406.22,18257.15
2021-05-11,2110.38,1958.45,810.39,4647.66,1365.5,478.9,6127.63,3384.73,800.45,217.84,14837.2,1300.18,476.82,405.59,18376.67
2021-05-12,2045.2,1899.25,771.08,4412.91,1300.42,436.74,5995.28,3314.59,767.49,211.74,14831.62,1246.0,461.13,420.66,17896.85
2021-05-13,1985.17,1829.43,755.26,4480.5,1289.63,458.12,5980.07,3268.63,780.71,211.97,14843.37,1199.35,458.62,397.23,17792.81
2021-05-14,1929.48,1793.09,746.24,4276.97,1229.6,432.01,5946.36,3223.62,773.05,212.92,14646.95,1195.22,463.54,389.65,17498.89
2021-05-17,2014.88,1891.82,774.95,4359.13,1286.46,441.37,6158.54,3223.6,788.17,217.77,14922.27,1234.53,479.37,404.04,17938.58
2021-05-18,2018.93,1885.97,784.24,4369.73,1250.0,435.78,6163.79,3254.26,786.51,211.95,14406.79,1210.17,475.37,404.64,17846.38
2021-05-19,1962.27,1827.73,763.32,4233.39,1207.7,424.47,5937.72,3207.11,774.49,205.98,14069.05,1184.82,474.74,407.76,17503.49
2021-05-20,1943.1,1797.59,754.81,4162.88,1208.79,421.23,5876.63,3196.13,773.59,206.01,14102.44,1173.12,463.75,425.05,17423.12
2021-05-21,1912.44,1819.73,758.28,4141.77,1205.7,421.42,5975.81,3132.97,771.82,211.45,14349.92,1178.68,480.8,424.54,17485.09
2021-05-24,1832.38,1752.42,755.9,4081.71,1159.15,420.15,5974.78,3135.77,772.05,209.44,14022.51,1158.63,484.89,413.79,17266.38
2021-05-25,1832.27,1789.76,794.43,4075.41,1159.21,409.96,6059.69,3115.06,788.56,208.36,13672.28,1187.93,483.61,418.95,17338.66
2021-05-26,1842.76,1776.86,783.68,4136.09,1187.64,418.49,6080.65,3142.16,795.88,211.81,13808.88,1210.98,491.87,431.59,17493.29
2021-05-27,1892.24,1812.45,792.28,4160.57,1215.87,424.7,6359.79,3167.13,792.6,214.89,14451.9,1211.82,499.28,442.92,17766.4
2021-05-28,1871.11,1761.9,759.49,4113.23,1213.06,415.42,6266.11,3121.13,774.49,212.56,14367.46,1207.15,492.95,458.5,17596.75
2021-05-31,1837.65,1715.44,764.65,4106.21,1205.31,412.76,6268.6,3098.95,760.51,212.8,13790.76,1190.58,471.99,466.73,17449.79
2021-06-01,1835.06,1721.57,754.84,4167.01,1272.97,427.95,6225.1,2998.37,772.3,211.0,13760.04,1192.06,476.98,462.95,17540.11
2021-06-02,1860.74,1721.82,743.73,4200.48,1302.2,430.37,6188.8,2941.55,778.79,214.69,14062.01,1197.03,483.26,455.46,17611.97
2021-06-03,1873.87,1703.66,740.65,4256.44,1335.98,445.23,6275.37,2932.16,784.57,217.67,14190.76,1203.36,484.46,454.03,17739.01
2021-06-04,1848.7,1686.94,729.43,4133.7,1348.82,429.61,6144.79,2846.97,774.42,214.36,13909.84,1189.55,473.98,457.1,17515.24
2021-06-07,1899.03,1714.43,752.08,4283.53,1399.25,455.27,6276.08,2979.56,785.52,220.21,14414.79,1212.21,478.05,467.79,17912.7
2021-06-08,1937.08,1710.58,761.19,4340.8,1428.65,477.8,6166.52,3049.3,791.82,217.49,14283.82,1258.06,488.59,476.25,18070.38
2021-06-09,1971.59,1699.4,767.21,4414.88,1449.7,502.03,6191.29,3113.1,802.4,221.71,14440.71,1307.91,500.42,464.32,18268.29
2021-06-10,2038.68,1718.6,805.81,4451.9,1470.18,519.56,6281.14,3077.21,809.31,224.6,14927.02,1306.77,512.47,462.45,18502.7
2021-06-11,2040.7,1744.58,805.17,4493.73,1504.95,534.16,6147.4,3060.53,812.61,227.94,14984.55,1312.63,523.78,458.48,18584.96
2021-06-14,2096.38,1738.99,807.64,4403.72,1498.13,538.72,6117.59,3031.47,796.97,231.32,15173.88,1313.75,533.75,449.9,18574.82
2021-06-15,2063.13,1700.3,783.25,4276.7,1440.04,540.5,5840.63,2941.94,786.97,228.95,15148.43,1269.21,519.3,444.45,18229.19
2021-06-16,2004.94,1672.76,776.72,4291.96,1422.81,524.95,5972.97,2905.24,797.78,229.72,14882.98,1266.12,527.94,446.11,18184.59
2021-06-17,1979.29,1613.7,754.65,4271.08,1390.83,526.08,5931.19,2937.51,770.41,222.25,14571.05,1293.54,513.69,432.1,17949.55
2021-06-18,2058.24,1672.58,790.24,4319.81,1447.87,555.97,6087.45,2991.05,789.94,224.18,15239.21,1298.51,536.96,462.4,18421.17
2021-06-21,2100.15,1658.35,781.64,4353.97,1431.36,573.64,6132.05,3109.78,784.12,223.25,15615.89,1312.1,533.92,471.79,18530.58
2021-06-22,2041.62,1658.0,774.85,4281.67,1420.48,571.1,5999.47,3184.87,805.26,227.58,15883.24,1335.06,530.3,493.87,18528.72
2021-06-23,2017.53,1623.48,764.99,4250.92,1373.57,564.5,5944.48,3253.86,811.26,224.94,16001.28,1342.74,529.04,491.86,18418.2
2021-06-24,1977.07,1570.52,725.68,4174.04,1303.91,535.05,5893.13,3279.8,784.8,221.05,15622.64,1313.47,511.78,473.83,18027.35
2021-06-25,1974.86,1570.82,738.81,4272.2,1316.42,544.16,6074.45,3320.29,798.13,225.92,15942.68,1339.7,509.69,481.05,18239.67
2021-06-28,1957.7,1578.38,755.83,4391.93,1359.18,552.21,6327.69,3374.71,801.68,230.63,16001.55,1320.31,500.82,492.73,18454.69
2021-06-29,1954.79,1552.17,758.38,4398.87,1332.27,577.02,6205.34,3409.33,805.47,230.98,16318.37,1322.12,497.53,491.69,18442.05
2021-06-30,1856.13,1504.34,746.9,4164.74,1243.21,522.41,6008.88,3387.68,790.62,225.63,15096.98,1254.44,466.1,481.08,17801.94
2021-07-01,1868.37,1528.95,743.77,4198.64,1244.51,514.21,5948.93,3412.69,767.23,217.78,15585.14,1233.98,473.79,480.64,17781.1
2021-07-02,1850.32,1532.47,742.52,4188.37,1236.37,513.16,5852.12,3381.98,757.05,213.58,15817.18,1200.62,478.39,471.74,17677.58
2021-07-05,1869.16,1544.2,727.22,4203.38,1255.31,507.04,6060.24,3411.71,764.37,217.03,15589.01,1221.32,504.86,491.83,17876.15
2021-07-06,1861.08,1514.18,705.57,4073.96,1215.13,481.3,5940.9,3344.02,736.43,209.28,15172.16,1179.53,487.73,475.74,17481.35
2021-07-07,1847.66,1491.14,698.18,4137.47,1201.52,493.59,5812.43,3406.86,746.16,206.24,15105.44,1158.72,496.55,456.81,17431.71
2021-07-08,1818.95,1476.44,698.32,4122.27,1199.79,486.88,5700.48,3452.43,751.28,204.45,14592.83,1178.13,499.08,457.16,17348.1
2021-07-09,1798.16,1458.12,688.66,4144.79,1180.2,479.27,5687.31,3465.55,755.59,204.13,14806.53,1157.4,507.78,450.07,17294.58
2021-07-12,1786.13,1458.99,699.85,4123.15,1178.85,475.31,5493.88,3439.79,745.52,205.29,14888.18,1144.83,483.69,438.23,17143.15
2021-07-13,1804.05,1481.64,746.95,4151.05,1190.86,500.9,5618.87,3461.35,760.33,212.87,15073.45,1187.86,502.27,439.43,17434.42
2021-07-14,1855.89,1496.4,764.27,4145.78,1172.35,505.12,5865.72,3512.39,748.42,214.91,15126.85,1231.16,509.91,423.28,17565.24
2021-07-15,1873.71,1511.87,767.2,4101.37,1196.93,502.18,5928.25,3452.94,755.55,215.93,15303.12,1207.34,519.94,442.56,17666.22
2021-07-16,1839.88,1473.1,788.22,3994.59,1154.95,503.05,6026.38,3329.01,757.4,216.71,15167.78,1214.68,520.94,424.81,17518.21
2021-07-19,1829.99,1459.63,787.37,4062.7,1176.13,512.85,6128.42,3392.27,768.18,216.58,15313.32,1178.83,537.4,449.33,17687.95
2021-07-20,1860.27,1505.08,803.04,4078.77,1164.19,519.5,6081.1,3417.72,772.48,218.74,15476.93,1152.91,539.62,455.96,17782.28
2021-07-21,1846.6,1477.91,805.87,4020.12,1151.04,513.13,6063.88,3469.92,776.76,215.48,15289.58,1138.86,537.99,470.06,17713.28
2021-07-22,1848.4,1479.05,778.39,4099.7,1166.75,520.78,6076.23,3451.72,773.5,212.52,15616.57,1088.91,533.03,463.61,17712.11
2021-07-23,1899.66,1525.69,778.02,4156.89,1203.54,551.11,6046.52,3448.17,782.96,215.95,16134.81,1110.84,556.81,472.31,18003.22
2021-07-26,1957.21,1553.83,778.89,4222.14,1208.75,548.17,6063.82,3410.3,793.5,215.23,16354.85,1127.8,563.14,479.14,18146.86
2021-07-27,1941.06,1540.33,764.42,4294.54,1219.93,559.91,6011.9,3478.95,803.41,211.73,16307.16,1126.44,565.43,496.97,18206.48
2021-07-28,1899.75,1505.56,739.66,4308.36,1195.57,536.13,6031.14,3435.7,804.49,210.45,16023.55,1087.51,541.59,472.21,17955.13
2021-07-29,1895.78,1488.74,732.99,4298.07,1226.4,547.4,6009.48,3338.29,805.6,212.39,16225.29,1061.91,537.72,468.83,17943.95
2021-07-30,1882.66,1467.6,701.71,4208.23,1207.07,541.42,5870.64,3348.51,796.15,208.4,16079.93,1051.05,533.35,458.95,17724.98
2021-08-02,1831.35,1418.57,678.62,4093.77,1152.4,534.32,5772.1,3431.42,771.74,207.46,15820.95,1042.26,536.19,438.47,17421.71
2021-08-03,1813.29,1392.62,664.0,3921.19,1130.26,527.38,5654.17,3293.34,763.5,208.24,15924.57,1016.63,545.42,422.93,17177.43
2021-08-04,1808.51,1402.65,668.81,3970.33,1149.19,538.87,5645.64,3280.64,769.33,213.46,16030.34,1037.01,548.51,442.21,17324.52
2021-08-05,1804.75,1412.88,662.86,3910.89,1133.69,538.71,5617.28,3170.33,770.06,209.99,16209.24,1022.01,558.62,439.45,17250.4
2021-08-06,1796.91,1411.33,646.39,3887.12,1141.45,522.7,5641.1,3028.12,752.7,205.41,16111.93,988.65,546.62,436.24,17089.48
2021-08-09,1836.5,1425.86,651.1,3896.31,1190.89,535.46,5814.02,3062.85,759.63,206.33,16678.49,983.4,558.74,460.72,17363.39
2021-08-10,1829.3,1413.41,644.19,3837.41,1182.43,528.95,5636.09,3004.22,751.59,202.89,16636.05,957.49,573.34,465.85,17223.79
2021-08-11,1876.08,1418.97,631.3,3827.74,1196.13,530.29,5582.8,2916.06,741.77,199.68,16600.3,940.58,565.3,467.9,17180.53
2021-08-12,1900.92,1453.37,644.53,3795.88,1205.93,541.39,5697.46,2961.9,746.87,203.81,17089.91,923.22,585.24,477.92,17375.6
2021-08-13,1978.83,1491.56,665.06,3868.05,1229.55,561.75,5863.04,3076.68,763.79,208.54,17349.6,940.45,619.61,496.63,17786.9
2021-08-16,2055.02,1516.44,704.54,3864.27,1237.6,550.9,6098.25,3162.02,756.44,210.12,17394.0,943.32,626.67,482.32,17956.19
2021-08-17,2093.18,1554.55,736.67,3857.14,1225.69,561.1,6274.45,3281.15,774.26,216.53,17631.38,978.69,642.66,501.84,18258.12
2021-08-18,2079.68,1553.02,748.93,3837.3,1208.52,555.82,6172.76,3309.49,775.83,216.32,17540.66,956.47,646.29,496.94,18182.42
2021-08-19,2066.52,1565.32,756.98,3975.82,1222.88,560.22,6180.07,3362.52,780.12,214.41,17331.02,948.65,656.76,490.07,18273.54
2021-08-20,2046.2,1500.24,720.05,3855.25,1184.23,550.09,5889.42,3322.19,772.06,211.68,17365.02,913.35,643.86,496.3,17935.05
2021-08-23,2099.27,1572.57,746.51,3914.14,1164.34,538.35,5960.15,3353.18,767.51,213.04,17402.62,930.19,654.1,490.0,18078.41
2021-08-24,2141.95,1568.73,748.07,3938.28,1146.2,536.11,6103.76,3365.73,749.26,208.92,17048.78,942.32,654.5,462.77,18040.6
2021-08-25,2080.56,1518.4,728.43,3829.03,1114.73,522.1,6015.86,3233.88,735.65,208.45,16652.59,907.1,630.62,439.8,17655.6
2021-08-26,2085.94,1508.45,703.99,3884.84,1137.46,530.51,5992.99,3223.3,728.43,202.11,17009.83,896.81,620.6,428.01,17621.25
2021-08-27,2098.25,1521.5,700.1,3834.79,1118.05,503.99,5934.24,3153.35,734.72,198.78,16879.78,908.6,609.56,418.99,17485.98
2021-08-30,2078.81,1474.18,684.33,3847.33,1132.08,520.16,5848.96,3102.0,753.58,199.58,16544.45,941.72,615.88,388.67,17423.11
2021-08-31,2134.8,1453.98,690.36,3888.35,1165.53,552.76,6025.19,3246.85,762.92,202.12,16923.52,989.33,630.8,411.45,17774.32
2021-09-01,2102.86,1419.87,691.37,3873.05,1119.74,536.46,5810.48,3215.98,753.6,196.8,16651.55,987.55,634.35,401.67,17518.79
2021-09-02,2124.72,1436.73,695.08,3858.37,1116.19,532.58,5807.44,3245.56,756.68,196.1,16529.37,992.6,627.87,400.27,17526.99
2021-09-03,2105.34,1478.49,687.74,3852.39,1100.56,496.56,5833.67,3220.16,741.12,198.96,16581.26,996.77,631.12,388.13,17440.4
2021-09-06,2105.92,1496.71,684.72,3891.55,1118.03,487.82,5764.81,3090.16,741.66,201.19,16341.28,989.4,630.69,380.55,17403.21
2021-09-07,2070.16,1510.9,685.06,3888.59,1107.13,486.1,5662.93,3163.23,754.08,203.25,16311.36,976.04,622.85,378.82,17366.48
2021-09-08,2063.4,1508.55,666.58,3779.56,1099.16,487.51,5704.99,3244.3,762.52,208.57,16667.05,990.41,625.12,386.96,17401.61
2021-09-09,2125.66,1538.34,680.72,3917.08,1139.6,502.33,5981.62,3273.32,776.55,211.75,17075.66,973.35,648.89,395.72,17783.19
2021-09-10,2150.24,1563.19,692.42,3928.05,1139.93,503.25,6039.02,3270.99,787.5,212.65,16940.77,986.77,679.16,388.25,17896.01
2021-09-13,2146.25,1585.55,702.75,3995.06,1154.73,487.05,6162.51,3278.64,801.94,210.66,17201.16,983.33,677.56,392.92,18001.87
2021-09-14,2187.93,1583.1,714.78,3953.39,1152.52,475.71,6304.09,3251.39,806.32,209.6,17371.78,984.96,690.19,401.66,18076.64
2021-09-15,2196.55,1566.99,707.51,3888.59,1163.28,480.43,6242.04,3195.62,796.84,208.95,17913.12,977.16,705.67,403.67,18051.65
